exp_name,env_name,seed,metric,env_step,value
a_MLP,Isaac-Repose-Cube-Allegro-Direct-v0,1,srank,30485312,406.0
a_MLP,Isaac-Repose-Cube-Allegro-Direct-v0,1,srank,35482432,410.0
a_MLP,Isaac-Repose-Cube-Allegro-Direct-v0,1,srank,40479552,413.0
a_MLP,Isaac-Repose-Cube-Allegro-Direct-v0,1,srank,45476672,414.0
a_MLP,Isaac-Repose-Cube-Allegro-Direct-v0,1,srank,50473792,416.0
a_MLP,Isaac-Repose-Cube-Allegro-Direct-v0,1,weight_param_norm,0,0.1434550583362579
a_MLP,Isaac-Repose-Cube-Allegro-Direct-v0,1,weight_param_norm,10496832,0.1434550583362579
a_MLP,Isaac-Repose-Cube-Allegro-Direct-v0,1,weight_param_norm,15493952,0.1665979921817779
a_MLP,Isaac-Repose-Cube-Allegro-Direct-v0,1,weight_param_norm,20491072,0.1796395480632782
a_MLP,Isaac-Repose-Cube-Allegro-Direct-v0,1,weight_param_norm,25488192,0.1918627619743347
a_MLP,Isaac-Repose-Cube-Allegro-Direct-v0,1,weight_param_norm,30485312,0.2046064138412475
a_MLP,Isaac-Repose-Cube-Allegro-Direct-v0,1,weight_param_norm,35482432,0.2173221111297607
a_MLP,Isaac-Repose-Cube-Allegro-Direct-v0,1,weight_param_norm,40479552,0.2300282418727874
a_MLP,Isaac-Repose-Cube-Allegro-Direct-v0,1,weight_param_norm,45476672,0.2414000630378723
a_MLP,Isaac-Repose-Cube-Allegro-Direct-v0,1,weight_param_norm,50473792,0.2519111335277557
a_MLP,Isaac-Repose-Cube-Allegro-Direct-v0,2,avg_return,0,85.52678396014615
a_MLP,Isaac-Repose-Cube-Allegro-Direct-v0,2,avg_return,10496832,85.52678396014615
a_MLP,Isaac-Repose-Cube-Allegro-Direct-v0,2,avg_return,15493952,96.76631916928729
a_MLP,Isaac-Repose-Cube-Allegro-Direct-v0,2,avg_return,20491072,90.97293960786394
a_MLP,Isaac-Repose-Cube-Allegro-Direct-v0,2,avg_return,25488192,112.10397257085688
a_MLP,Isaac-Repose-Cube-Allegro-Direct-v0,2,avg_return,30485312,117.14236285090644
a_MLP,Isaac-Repose-Cube-Allegro-Direct-v0,2,avg_return,35482432,185.7154635532873
a_MLP,Isaac-Repose-Cube-Allegro-Direct-v0,2,avg_return,40479552,319.33947853177017
a_MLP,Isaac-Repose-Cube-Allegro-Direct-v0,2,avg_return,45476672,473.02923334623927
a_MLP,Isaac-Repose-Cube-Allegro-Direct-v0,2,avg_return,50473792,626.5737334026725
a_MLP,Isaac-Repose-Cube-Allegro-Direct-v0,2,critic/condition_number,0,716502.5145760546
a_MLP,Isaac-Repose-Cube-Allegro-Direct-v0,2,critic/condition_number,10496832,716502.5145760546
a_MLP,Isaac-Repose-Cube-Allegro-Direct-v0,2,critic/condition_number,15493952,286860.2054445021
a_MLP,Isaac-Repose-Cube-Allegro-Direct-v0,2,critic/condition_number,20491072,639887.5228613344
a_MLP,Isaac-Repose-Cube-Allegro-Direct-v0,2,critic/condition_number,25488192,183585061.5834416
a_MLP,Isaac-Repose-Cube-Allegro-Direct-v0,2,critic/condition_number,30485312,9394386.631007664
a_MLP,Isaac-Repose-Cube-Allegro-Direct-v0,2,critic/condition_number,35482432,3290932.5126439924
a_MLP,Isaac-Repose-Cube-Allegro-Direct-v0,2,critic/condition_number,40479552,3938537.0161731904
a_MLP,Isaac-Repose-Cube-Allegro-Direct-v0,2,critic/condition_number,45476672,1902660.869496129
a_MLP,Isaac-Repose-Cube-Allegro-Direct-v0,2,critic/condition_number,50473792,1389694.6968652145
a_MLP,Isaac-Repose-Cube-Allegro-Direct-v0,2,critic/max_eigval,0,302.8282775878906
a_MLP,Isaac-Repose-Cube-Allegro-Direct-v0,2,critic/max_eigval,10496832,302.8282775878906
a_MLP,Isaac-Repose-Cube-Allegro-Direct-v0,2,critic/max_eigval,15493952,367.46484375
a_MLP,Isaac-Repose-Cube-Allegro-Direct-v0,2,critic/max_eigval,20491072,471.1429748535156
a_MLP,Isaac-Repose-Cube-Allegro-Direct-v0,2,critic/max_eigval,25488192,610.1412963867188
a_MLP,Isaac-Repose-Cube-Allegro-Direct-v0,2,critic/max_eigval,30485312,766.1646118164062
a_MLP,Isaac-Repose-Cube-Allegro-Direct-v0,2,critic/max_eigval,35482432,1015.066650390625
a_MLP,Isaac-Repose-Cube-Allegro-Direct-v0,2,critic/max_eigval,40479552,1419.911865234375
a_MLP,Isaac-Repose-Cube-Allegro-Direct-v0,2,critic/max_eigval,45476672,2138.833251953125
a_MLP,Isaac-Repose-Cube-Allegro-Direct-v0,2,critic/max_eigval,50473792,2968.81298828125
a_MLP,Isaac-Repose-Cube-Allegro-Direct-v0,2,critic/min_eigval,0,0.0004226478922646
a_MLP,Isaac-Repose-Cube-Allegro-Direct-v0,2,critic/min_eigval,10496832,0.0004226478922646
a_MLP,Isaac-Repose-Cube-Allegro-Direct-v0,2,critic/min_eigval,15493952,0.0012809892650693
a_MLP,Isaac-Repose-Cube-Allegro-Direct-v0,2,critic/min_eigval,20491072,0.0007362902979366
a_MLP,Isaac-Repose-Cube-Allegro-Direct-v0,2,critic/min_eigval,25488192,3.3234800866921432e-06
a_MLP,Isaac-Repose-Cube-Allegro-Direct-v0,2,critic/min_eigval,30485312,8.1555575889e-05
a_MLP,Isaac-Repose-Cube-Allegro-Direct-v0,2,critic/min_eigval,35482432,0.0003084434720221
a_MLP,Isaac-Repose-Cube-Allegro-Direct-v0,2,critic/min_eigval,40479552,0.0003605175879783
a_MLP,Isaac-Repose-Cube-Allegro-Direct-v0,2,critic/min_eigval,45476672,0.0011241274187341
a_MLP,Isaac-Repose-Cube-Allegro-Direct-v0,2,critic/min_eigval,50473792,0.0021363059058785
a_MLP,Isaac-Repose-Cube-Allegro-Direct-v0,2,dormant_neurons,0,0.00927734375
a_MLP,Isaac-Repose-Cube-Allegro-Direct-v0,2,dormant_neurons,10496832,0.00927734375
a_MLP,Isaac-Repose-Cube-Allegro-Direct-v0,2,dormant_neurons,15493952,0.00439453125
a_MLP,Isaac-Repose-Cube-Allegro-Direct-v0,2,dormant_neurons,20491072,0.00927734375
a_MLP,Isaac-Repose-Cube-Allegro-Direct-v0,2,dormant_neurons,25488192,0.01025390625
a_MLP,Isaac-Repose-Cube-Allegro-Direct-v0,2,dormant_neurons,30485312,0.0146484375
a_MLP,Isaac-Repose-Cube-Allegro-Direct-v0,2,dormant_neurons,35482432,0.01171875
a_MLP,Isaac-Repose-Cube-Allegro-Direct-v0,2,dormant_neurons,40479552,0.01513671875
a_MLP,Isaac-Repose-Cube-Allegro-Direct-v0,2,dormant_neurons,45476672,0.01513671875
a_MLP,Isaac-Repose-Cube-Allegro-Direct-v0,2,dormant_neurons,50473792,0.017578125
a_MLP,Isaac-Repose-Cube-Allegro-Direct-v0,2,feature_magnitude,0,2.7348971366882324
a_MLP,Isaac-Repose-Cube-Allegro-Direct-v0,2,feature_magnitude,10496832,2.7348971366882324
a_MLP,Isaac-Repose-Cube-Allegro-Direct-v0,2,feature_magnitude,15493952,3.5536580085754395
a_MLP,Isaac-Repose-Cube-Allegro-Direct-v0,2,feature_magnitude,20491072,4.495654106140137
a_MLP,Isaac-Repose-Cube-Allegro-Direct-v0,2,feature_magnitude,25488192,5.26509952545166
a_MLP,Isaac-Repose-Cube-Allegro-Direct-v0,2,feature_magnitude,30485312,5.818741321563721
a_MLP,Isaac-Repose-Cube-Allegro-Direct-v0,2,feature_magnitude,35482432,6.50545072555542
a_MLP,Isaac-Repose-Cube-Allegro-Direct-v0,2,feature_magnitude,40479552,7.451168060302734
a_MLP,Isaac-Repose-Cube-Allegro-Direct-v0,2,feature_magnitude,45476672,8.695323944091797
a_MLP,Isaac-Repose-Cube-Allegro-Direct-v0,2,feature_magnitude,50473792,9.907596588134766
a_MLP,Isaac-Repose-Cube-Allegro-Direct-v0,2,gradient_param_norm,0,1.1307307481765747
a_MLP,Isaac-Repose-Cube-Allegro-Direct-v0,2,gradient_param_norm,10496832,1.1307307481765747
a_MLP,Isaac-Repose-Cube-Allegro-Direct-v0,2,gradient_param_norm,15493952,1.026690125465393
a_MLP,Isaac-Repose-Cube-Allegro-Direct-v0,2,gradient_param_norm,20491072,2.2027246952056885
a_MLP,Isaac-Repose-Cube-Allegro-Direct-v0,2,gradient_param_norm,25488192,1.7357962131500244
a_MLP,Isaac-Repose-Cube-Allegro-Direct-v0,2,gradient_param_norm,30485312,2.852971076965332
a_MLP,Isaac-Repose-Cube-Allegro-Direct-v0,2,gradient_param_norm,35482432,1.6842098236083984
a_MLP,Isaac-Repose-Cube-Allegro-Direct-v0,2,gradient_param_norm,40479552,4.587417125701904
a_MLP,Isaac-Repose-Cube-Allegro-Direct-v0,2,gradient_param_norm,45476672,7.84783935546875
a_MLP,Isaac-Repose-Cube-Allegro-Direct-v0,2,gradient_param_norm,50473792,2.054680347442627
a_MLP,Isaac-Repose-Cube-Allegro-Direct-v0,2,srank,0,413.0
a_MLP,Isaac-Repose-Cube-Allegro-Direct-v0,2,srank,10496832,413.0
a_MLP,Isaac-Repose-Cube-Allegro-Direct-v0,2,srank,15493952,416.0
a_MLP,Isaac-Repose-Cube-Allegro-Direct-v0,2,srank,20491072,407.0
a_MLP,Isaac-Repose-Cube-Allegro-Direct-v0,2,srank,25488192,409.0
a_MLP,Isaac-Repose-Cube-Allegro-Direct-v0,2,srank,30485312,407.0
a_MLP,Isaac-Repose-Cube-Allegro-Direct-v0,2,srank,35482432,407.0
a_MLP,Isaac-Repose-Cube-Allegro-Direct-v0,2,srank,40479552,410.0
a_MLP,Isaac-Repose-Cube-Allegro-Direct-v0,2,srank,45476672,408.0
a_MLP,Isaac-Repose-Cube-Allegro-Direct-v0,2,srank,50473792,408.0
a_MLP,Isaac-Repose-Cube-Allegro-Direct-v0,2,weight_param_norm,0,0.1506662666797638
a_MLP,Isaac-Repose-Cube-Allegro-Direct-v0,2,weight_param_norm,10496832,0.1506662666797638
a_MLP,Isaac-Repose-Cube-Allegro-Direct-v0,2,weight_param_norm,15493952,0.1743593215942382
a_MLP,Isaac-Repose-Cube-Allegro-Direct-v0,2,weight_param_norm,20491072,0.1848681569099426
a_MLP,Isaac-Repose-Cube-Allegro-Direct-v0,2,weight_param_norm,25488192,0.1961486041545868
a_MLP,Isaac-Repose-Cube-Allegro-Direct-v0,2,weight_param_norm,30485312,0.2067560255527496
a_MLP,Isaac-Repose-Cube-Allegro-Direct-v0,2,weight_param_norm,35482432,0.2180649638175964
